sale_id,customer_name,product_name,product_category,quantity,price,discount,sale_date,payment_method,sales_rep_name,customer_email,customer_phone,shipping_address,order_status
899,Elna Weddeburn - Scrimgeour,Pork - Suckling Pig,food,92,116.65,0.83,3/23/2020,debit card,Erie Rebeiro,erebeirooy@flavors.me,672-151-4776,7791 Johnson Plaza,pending
900,Zorina Scaplehorn,Seedlings - Clamshell,food,53,336.53,0.6,5/26/2020,debit card,Rosalinde Kilban,rkilbanoz@theglobeandmail.com,737-177-5290,88 Hanson Parkway,pending
901,Jarred Wilsone,Sprouts - Bean,electronics,21,66.3,0.58,8/11/2021,cash,Artemas Angeli,aangelip0@unc.edu,936-516-1420,100 Main Lane,shipped
902,Tandi Peggram,"Soup - Knorr, Chicken Noodle",food,71,637.86,0.99,4/10/2020,credit card,Jed Sadat,jsadatp1@cdc.gov,119-965-9523,9 Bayside Court,pending
903,Haley Nelligan,Juice - Orangina,electronics,52,165.51,0.76,6/9/2021,credit card,Jacob Vitler,jvitlerp2@technorati.com,787-526-1980,702 Kipling Alley,pending
904,Sharla McIlharga,"Nut - Cashews, Whole, Raw",electronics,93,377.54,0,9/2/2020,credit card,Sylvester Fenck,sfenckp3@tiny.cc,865-815-5287,9 Del Mar Trail,pending
905,Gale Rainsdon,Coriander - Seed,clothing,49,745.19,0.44,8/8/2020,cash,Letta Meake,lmeakep4@accuweather.com,601-226-5659,016 Bunker Hill Alley,delivered
906,Noell Pedican,Cucumber - English,food,76,99.55,0.59,2/7/2020,debit card,Paulie Gerold,pgeroldp5@live.com,823-336-3974,42727 Village Center,delivered
907,Giles Filipowicz,Paper - Brown Paper Mini Cups,electronics,42,681.98,0.45,4/21/2020,cash,Gav McCullum,gmccullump6@comcast.net,568-382-6193,47 Arrowood Court,pending
908,Dori McEntee,Herb Du Provence - Primerba,clothing,9,91.02,0.95,6/27/2021,cash,Maggie Tomblings,mtomblingsp7@toplist.cz,381-868-4896,56 Steensland Circle,pending
909,Richmound Pinkerton,Nutmeg - Ground,food,17,816.9,0.73,3/12/2021,debit card,Pate Bevir,pbevirp8@tumblr.com,802-493-1172,1006 Vernon Plaza,shipped
910,Dianemarie Liepina,Energy Drink - Redbull 355ml,food,58,978.43,0.52,10/22/2021,credit card,Galvan Wickson,gwicksonp9@opensource.org,512-901-1014,37 Farragut Point,shipped
911,Wald Barrowclough,Oil - Safflower,food,48,98.98,0.79,4/26/2021,credit card,Thane Pullen,tpullenpa@ftc.gov,953-585-3290,5196 Hoard Hill,shipped
912,Karoly Spinney,Chevere Logs,electronics,2,643.07,0.71,11/25/2021,credit card,Danielle Simchenko,dsimchenkopb@soundcloud.com,450-303-9563,39100 Lakewood Gardens Alley,pending
913,Ashlin Rickard,Crackers Cheez It,electronics,15,54,0.92,12/15/2021,credit card,Anthea Abade,aabadepc@reverbnation.com,475-992-2733,8 Helena Junction,shipped
914,Sayres McGinlay,Oil - Olive Bertolli,food,56,643.39,0.6,5/25/2020,cash,Abel Sim,asimpd@huffingtonpost.com,914-393-5402,94 Leroy Terrace,pending
915,Madeline Slayny,"Beef - Ox Tongue, Pickled",electronics,71,491.4,0.51,6/20/2021,cash,Carol Nix,cnixpe@usgs.gov,342-795-2142,39 Eagan Court,shipped
916,Normie Sivell,Cookies - Fortune,clothing,23,594,0.25,9/30/2020,cash,Barret Boyton,bboytonpf@mlb.com,360-727-1024,42638 Randy Way,pending
917,Ella Stanes,Raspberries - Fresh,clothing,98,138.62,0.98,2/28/2020,credit card,Orin MacKintosh,omackintoshpg@zdnet.com,894-987-4715,023 Sutteridge Avenue,shipped
918,Warner MacLure,Mince Meat - Filling,electronics,24,384.34,0.74,10/22/2021,debit card,Clarey Guttridge,cguttridgeph@vkontakte.ru,821-553-1433,4 Forster Park,delivered
919,Martguerita Gasticke,Juice - Lemon,food,34,167.52,0.46,8/25/2021,cash,Spenser Ilem,silempi@europa.eu,127-330-7484,1987 Oxford Crossing,pending
920,Raffarty Howood,Bread - Rosemary Focaccia,food,24,396.96,0.08,7/3/2020,credit card,Melvyn Hughland,mhughlandpj@sun.com,344-670-8753,68729 Blue Bill Park Pass,shipped
921,Eveleen Prier,Clam - Cherrystone,clothing,62,203.14,0.05,2/23/2021,cash,Mollie Nowakowski,mnowakowskipk@histats.com,393-682-5310,812 Sugar Pass,shipped
922,Bernete Wain,French Pastry - Mini Chocolate,food,54,904.71,0.12,11/14/2020,debit card,Pris Kneesha,pkneeshapl@ehow.com,153-718-6684,97 Maryland Park,shipped
923,Dani Pendre,Pepper - Yellow Bell,clothing,22,757,0.99,11/24/2020,credit card,Rafaellle Brimman,rbrimmanpm@dedecms.com,476-770-2313,85 Sage Park,delivered
924,Keriann Adamov,Cheese - Swiss,food,95,22.47,0.21,2/24/2020,credit card,Tito Staden,tstadenpn@jigsy.com,909-708-2366,84486 Fuller Alley,delivered
925,Jaine Dowdall,Egg Patty Fried,electronics,38,564.16,0.31,12/3/2021,debit card,Tessy Haslehurst,thaslehurstpo@flavors.me,197-940-1531,15375 Ohio Hill,delivered
926,Phillipe Duggon,Cheese - St. Paulin,clothing,8,602.24,0.4,1/9/2021,cash,Maire Shankster,mshanksterpp@google.com,307-151-0319,025 Tomscot Place,pending
927,Sawyere Caulder,Chocolate - Milk,electronics,80,101.76,0.19,2/19/2021,cash,Lynn Duckers,lduckerspq@yellowbook.com,290-562-2327,76402 Myrtle Trail,shipped
928,Issie Tidey,Ecolab Crystal Fusion,food,8,693.09,0.38,12/13/2021,credit card,Lawton Derby,lderbypr@devhub.com,859-210-7258,15434 Hanson Park,pending
929,Coralyn Arnolds,"Stock - Chicken, White",clothing,58,497.95,0.47,8/27/2020,cash,Brandice Cato,bcatops@google.ca,903-289-5115,16308 Arrowood Avenue,pending
930,Georgi Cavendish,Honey - Comb,clothing,25,101.63,0.67,5/13/2021,debit card,Betty Pourveer,bpourveerpt@ow.ly,502-124-2218,72959 Logan Crossing,delivered
931,Jacquelynn Sprackling,Rice - Jasmine Sented,clothing,43,223.35,0.86,6/1/2021,debit card,Angele Imrie,aimriepu@unblog.fr,983-596-3406,66399 Warbler Pass,pending
932,Katee Benedito,Table Cloth 54x72 White,electronics,23,637.55,0.91,6/20/2020,credit card,Ethel Brauninger,ebrauningerpv@yolasite.com,123-835-9185,455 Susan Center,shipped
933,Brendan Getten,"Coffee - Beans, Whole",clothing,62,972.46,0.52,7/8/2020,credit card,Lilian Bourner,lbournerpw@chronoengine.com,965-399-7433,2 Brentwood Avenue,delivered
934,Winna Bettaney,Cornstarch,food,43,66.54,0.14,7/11/2021,credit card,Liam Smithin,lsmithinpx@tamu.edu,306-637-2889,295 Harbort Crossing,shipped
935,Amitie Grewer,Veal - Sweetbread,clothing,100,13.98,0.42,3/16/2020,credit card,Lidia O'Sullivan,losullivanpy@oaic.gov.au,750-682-0758,93545 Drewry Lane,pending
936,Beryl Colbourne,Mahi Mahi,clothing,77,718.98,0.16,2/4/2021,credit card,Garrard Huntress,ghuntresspz@vimeo.com,225-390-5024,41 Knutson Park,delivered
937,Salomo Haulkham,Scrubbie - Scotchbrite Hand Pad,food,52,184.67,0.61,2/19/2020,cash,Kirsti DeSousa,kdesousaq0@dyndns.org,780-684-7356,40 Namekagon Alley,shipped
938,Paola Hause,Goldschalger,clothing,35,872.36,0.31,5/23/2021,cash,Bobbette Benedetti,bbenedettiq1@huffingtonpost.com,329-375-8831,08387 Ohio Pass,pending
939,Jeramey Camolli,Tomato - Peeled Italian Canned,electronics,1,935.6,0.14,10/12/2020,debit card,Wynnie Eburah,weburahq2@bloglovin.com,366-247-9413,3604 Rowland Crossing,shipped
940,Barclay Morville,Bread Crumbs - Panko,food,96,447.15,0.52,9/5/2020,debit card,Mercedes O'Canavan,mocanavanq3@pen.io,518-674-6754,800 Jana Pass,pending
941,Clywd Mellor,Pumpkin,electronics,9,6.28,0.33,8/10/2021,credit card,Kerby Pingstone,kpingstoneq4@army.mil,448-712-0947,10 Alpine Park,shipped
942,Odette Rich,Soup - Campbellschix Stew,clothing,54,700.88,0.07,7/6/2021,debit card,Christel Sansun,csansunq5@360.cn,515-514-1290,6 Ryan Court,pending
943,Tymon Zanettini,Salt - Kosher,electronics,36,430.1,0.78,4/20/2020,credit card,Jasmina Bredee,jbredeeq6@opera.com,253-523-1166,6 Springs Parkway,delivered
944,Jenine Hedditch,Table Cloth 91x91 Colour,clothing,73,573.2,0.28,7/23/2021,credit card,Norine How,nhowq7@cdbaby.com,426-728-2257,688 Michigan Alley,shipped
945,Theodoric Pateman,"Chocolate - Semi Sweet, Calets",food,2,963.03,0.6,2/2/2021,cash,Grove Sinney,gsinneyq8@chron.com,594-461-9149,5802 Fremont Center,delivered
946,Annadiana Flintoffe,Mushroom - Crimini,food,73,11.41,0.88,11/4/2021,cash,Wilona Thalmann,wthalmannq9@tripod.com,774-442-1740,6376 Mayfield Hill,pending
947,Doug Lengthorn,"Mushroom - Porcini, Dry",clothing,10,528.8,0.67,4/5/2021,debit card,Esme Pusill,epusillqa@paypal.com,208-154-8371,9162 Northfield Way,delivered
948,Kellen Fyndon,Beer - Pilsner Urquell,clothing,89,600.47,0.06,6/19/2020,credit card,Guilbert Loughan,gloughanqb@amazonaws.com,664-355-0032,592 Meadow Valley Crossing,pending
949,Saloma Swannie,Yams,clothing,37,203.37,0.44,1/9/2020,cash,Tyson Dayer,tdayerqc@ft.com,232-271-1486,95 Washington Crossing,delivered
950,Kalil Enston,Wine - Valpolicella Masi,electronics,70,468.55,0.74,6/1/2020,cash,Tucky Radenhurst,tradenhurstqd@bigcartel.com,736-799-1535,1546 Petterle Drive,pending
951,Farr Milksop,Wine - Balbach Riverside,electronics,26,526.53,0.59,11/30/2021,debit card,Pascale Coulsen,pcoulsenqe@cbc.ca,784-218-8302,207 Welch Crossing,delivered
952,Holmes Sedge,"Ecolab - Orange Frc, Cleaner",electronics,37,646.85,0.41,9/20/2021,credit card,Kalindi Tinline,ktinlineqf@home.pl,850-779-5185,73645 Mendota Street,pending
953,Dehlia Dukesbury,Chivas Regal - 12 Year Old,electronics,28,14.79,0.09,4/6/2021,debit card,Merla Blaze,mblazeqg@geocities.com,605-826-4472,59482 Prairie Rose Court,delivered
954,Carmine Beaglehole,Creamers - 10%,food,20,44.86,0.33,5/10/2020,debit card,Joice Doberer,jdobererqh@ft.com,807-124-0378,1278 Gerald Drive,shipped
955,Shanie McGregor,"Beans - Navy, Dry",food,19,690.88,0.41,2/19/2021,cash,Wilmer Simon,wsimonqi@biglobe.ne.jp,543-193-1258,843 Moland Plaza,shipped
956,Thomasin McGragh,Rice Paper,electronics,32,286.71,0.63,1/4/2021,debit card,Chancey Franz-Schoninger,cfranzschoningerqj@statcounter.com,480-410-4505,25881 Bowman Place,pending
957,Jard Beckerleg,Prunes - Pitted,clothing,74,867.15,0.22,8/20/2020,credit card,Christie Thinn,cthinnqk@bing.com,802-129-8750,49727 Nelson Street,shipped
958,Emelen Lackner,Corn - Mini,clothing,3,440.83,0.86,10/7/2021,cash,Nessa Circuitt,ncircuittql@tinyurl.com,239-101-5547,030 Burrows Place,shipped
959,Far Bellay,Truffle Cups - Brown,food,17,836.62,0.01,9/8/2020,debit card,Allayne Jacobsson,ajacobssonqm@about.me,454-391-4292,630 Kings Circle,delivered
960,Nicol Fowell,Ham - Proscuitto,electronics,58,794.72,0.51,8/29/2021,credit card,Goddard Horley,ghorleyqn@dropbox.com,575-531-6825,929 Mcbride Street,shipped
961,Charlene Knight,"Salmon - Whole, 4 - 6 Pounds",food,87,426,0.02,6/30/2021,debit card,Jeremias Tailby,jtailbyqo@sbwire.com,544-308-4603,2 Lakeland Terrace,delivered
962,Lenci Tomaszewicz,Beer - Maudite,electronics,100,877.4,0.87,11/2/2021,credit card,Trenton Colter,tcolterqp@tiny.cc,209-976-5585,3 Donald Terrace,pending
963,Britt Hubber,Bread - French Baquette,electronics,67,292.72,0.67,10/8/2021,credit card,Elysha Waddy,ewaddyqq@biblegateway.com,828-114-6056,23134 Myrtle Park,pending
964,Meryl Hoyte,Rabbit - Saddles,electronics,60,840.8,0.66,4/6/2020,credit card,Hildagard Skudder,hskudderqr@mac.com,119-223-1582,76619 Waubesa Trail,shipped
965,Victoir Scoffins,Breakfast Quesadillas,food,76,464.88,0.96,1/30/2021,credit card,Thayne Feehery,tfeeheryqs@discovery.com,424-935-7800,15 Darwin Circle,delivered
966,Hettie Onge,Sauce - Oyster,clothing,78,105.38,0.76,12/13/2021,cash,Morissa Casarino,mcasarinoqt@wsj.com,733-520-2133,6330 Sauthoff Street,pending
967,Jerry Phippard,Pie Filling - Pumpkin,electronics,13,914.94,0.6,1/3/2020,cash,Wilie Gravestone,wgravestonequ@fastcompany.com,258-650-6703,6947 Melrose Center,pending
968,Janessa Moncrieffe,"Syrup - Monin, Swiss Choclate",clothing,22,656.9,0.89,2/26/2021,credit card,Gideon Furphy,gfurphyqv@spiegel.de,892-827-4813,05924 Upham Trail,shipped
969,Elfreda Waylen,Chocolate - Unsweetened,clothing,23,182.3,0.17,4/26/2020,debit card,Jackie Cornfoot,jcornfootqw@about.me,700-677-5648,2 Haas Circle,delivered
970,Germaine Nisco,Egg Patty Fried,food,79,808.23,0.06,4/12/2021,cash,Creight Hirsthouse,chirsthouseqx@deliciousdays.com,151-530-1111,81846 Heath Hill,shipped
971,Cordie Bugden,Yogurt - Assorted Pack,clothing,89,927.38,0.57,12/20/2020,cash,Alanah Patrono,apatronoqy@mtv.com,662-915-9466,368 Ridge Oak Plaza,pending
972,Harv Summerside,"Yogurt - Cherry, 175 Gr",electronics,45,638.38,1,4/5/2020,debit card,Garold Simkovich,gsimkovichqz@chronoengine.com,846-712-9515,4297 Butterfield Street,shipped
973,Zebedee McOmish,Bread - French Stick,food,66,346.89,0.26,2/9/2021,cash,Chick Piscotti,cpiscottir0@shop-pro.jp,719-909-5711,2 Bashford Place,pending
974,Brigida Palatino,Tuna - Sushi Grade,food,79,197.02,0.37,4/28/2021,credit card,Hillel Marti,hmartir1@nytimes.com,430-798-3116,71957 Elmside Center,pending
975,Chrisse Peirone,Sausage - Meat,food,73,197.03,0.77,3/6/2020,cash,Ritchie Bolwell,rbolwellr2@canalblog.com,595-684-7782,48453 Dawn Avenue,pending
976,Timotheus Olyfant,Pork - Side Ribs,electronics,29,18.06,0.54,10/10/2020,debit card,Cross Cureton,ccuretonr3@cargocollective.com,960-332-8962,50 Miller Junction,delivered
977,Roland Borer,Squash - Guords,electronics,80,238.38,0.82,10/15/2021,credit card,Clayton Hugnot,chugnotr4@acquirethisname.com,391-752-5924,51181 Bobwhite Circle,pending
978,Rafaelita Leslie,Corn Shoots,electronics,97,716.96,0.83,7/18/2021,cash,Hewett Parris,hparrisr5@tinypic.com,681-995-8820,012 Almo Crossing,pending
979,Masha Varley,Lemon Pepper,clothing,71,395.72,0.41,8/5/2021,cash,Jerrome Baselio,jbaselior6@smh.com.au,504-772-2366,7 Havey Hill,pending
980,Neville Swiggs,Sauce - Thousand Island,food,97,597.43,0.69,11/4/2020,cash,Kimbell Bracco,kbraccor7@gizmodo.com,157-529-6725,1090 International Trail,pending
981,Oralee Buffy,Cheese - Brie,clothing,44,464.49,0.56,7/20/2021,debit card,Barrie Skittreal,bskittrealr8@behance.net,202-793-0147,739 Green Ridge Court,shipped
982,Kary Hathaway,Wine - Red Oakridge Merlot,electronics,65,837.54,0.96,2/22/2020,credit card,Giordano Osban,gosbanr9@cornell.edu,532-275-5260,618 Claremont Road,pending
983,Bruce Buntain,Pepper - Chili Powder,clothing,59,65.82,0.25,12/1/2021,credit card,Raynor Gersam,rgersamra@technorati.com,889-917-0866,8 Stoughton Circle,shipped
984,Ivie Marty,Rum - Mount Gay Eclipes,electronics,85,670.64,0.88,7/14/2020,cash,Wynn Maric,wmaricrb@privacy.gov.au,604-194-5796,6074 Declaration Center,pending
985,Nikki Danbye,Dragon Fruit,clothing,60,351.91,0.2,7/7/2020,credit card,Ofilia Yell,oyellrc@csmonitor.com,238-681-9802,23408 Roxbury Alley,shipped
986,Billy Artist,Muffin Mix - Carrot,clothing,94,480.99,0.17,1/17/2020,debit card,Poul Belverstone,pbelverstonerd@huffingtonpost.com,168-748-2736,1258 Rowland Point,shipped
987,Trude Comben,Napkin White,clothing,57,648.88,0.54,12/1/2021,credit card,Benji Cotterrill,bcotterrillre@reddit.com,487-417-3351,0249 Huxley Drive,delivered
988,Hillary Van Vuuren,Wine - Casillero Deldiablo,clothing,61,420.27,0.87,12/18/2020,debit card,Traci Flintoffe,tflintofferf@soundcloud.com,317-339-5064,5 Golf Alley,pending
989,Hilliary Bingell,Shark - Loin,clothing,17,837.2,0.03,8/24/2020,credit card,Cassi Sperrett,csperrettrg@cocolog-nifty.com,759-738-7905,88 Gulseth Road,delivered
990,Bertram Stride,Pepper - Sorrano,food,97,911.07,0.78,6/13/2021,credit card,Valenka Abisetti,vabisettirh@earthlink.net,328-657-8828,03169 Sachtjen Junction,delivered
991,Erminia Farmery,Island Oasis - Peach Daiquiri,electronics,80,477.07,0.56,7/25/2021,credit card,Stacie Bohin,sbohinri@harvard.edu,858-537-3444,0297 Forest Run Hill,delivered
992,Tiebold Lantaff,Ostrich - Fan Fillet,clothing,67,652.16,0.93,9/17/2021,debit card,Thia Amies,tamiesrj@blogtalkradio.com,762-475-8897,6 Pine View Place,delivered
993,Una Swedeland,Oil - Olive Bertolli,clothing,77,990.72,0.54,3/15/2020,credit card,Renell Waldren,rwaldrenrk@fema.gov,555-981-5635,35 East Drive,shipped
994,Brigitta Rolinson,Chinese Foods - Chicken,electronics,91,454.41,0.19,9/4/2021,debit card,Hartwell Rijkeseis,hrijkeseisrl@posterous.com,180-854-1032,0502 Gina Crossing,shipped
995,Nikolos Coit,"Trout - Hot Smkd, Dbl Fillet",clothing,5,610.73,0.64,4/24/2021,credit card,Casie O' Neligan,corm@thetimes.co.uk,315-134-4147,553 Green Parkway,pending
996,Augy Capin,Wine - Magnotta - Bel Paese White,food,48,332.63,0.5,5/7/2020,credit card,Devland Huntly,dhuntlyrn@mapquest.com,680-176-1646,5581 Meadow Valley Street,shipped
997,Gwenora Speek,Vinegar - White,food,77,730.42,0.61,11/2/2020,cash,Phylys Hynam,phynamro@paypal.com,886-671-5685,91441 Ohio Point,delivered
998,John Carden,"Vodka - Lemon, Absolut",electronics,98,39.65,0.59,5/9/2021,cash,Roshelle Barca,rbarcarp@boston.com,906-408-7964,81 Jackson Terrace,shipped
999,Udell Longmaid,Oven Mitts - 15 Inch,electronics,61,253.14,0.77,4/30/2020,debit card,Phaidra Gloucester,pgloucesterrq@ycombinator.com,256-424-6713,92772 Gerald Pass,pending
1000,Tiffi Goady,Carbonated Water - White Grape,food,92,188.44,0.72,8/14/2021,debit card,Herold Maplesden,hmaplesdenrr@skyrock.com,354-104-8342,65 Canary Trail,shipped
